In	Amp	Phase
1.232846739442067161e+02	3.921290824225380334e+01	1.026629348211198084e-01
1.234551327832208756e+02	3.921484234299397542e+01	1.025318138515106114e-01
1.236258273061596213e+02	3.921677215248344339e+01	1.024008174459015291e-01
1.237967578388899881e+02	3.921869767792730954e+01	1.022699455836925675e-01
1.239679247077295372e+02	3.922061892652866533e+01	1.021391982439217305e-01
1.241393282394470106e+02	3.922253590548864111e+01	1.020085754052654364e-01
1.243109687612629557e+02	3.922444862200628535e+01	1.018780770460395446e-01
1.244828466008505075e+02	3.922635708327857174e+01	1.017477031442000773e-01
1.246549620863354306e+02	3.922826129650033522e+01	1.016174536773440940e-01
1.248273155462975836e+02	3.923016126886417965e+01	1.014873286227102323e-01
1.249999073097710038e+02	3.923205700756050618e+01	1.013573279571796937e-01
1.251727377062446465e+02	3.923394851977741382e+01	1.012274516572769650e-01
1.253458070656630383e+02	3.923583581270067810e+01	1.010976996991706511e-01
1.255191157184269315e+02	3.923771889351368714e+01	1.009680720586741270e-01
1.256926639953938576e+02	3.923959776939742028e+01	1.008385687112466483e-01
1.258664522278789661e+02	3.924147244753037000e+01	1.007091896319936286e-01
1.260404807476551099e+02	3.924334293508852056e+01	1.005799347956681800e-01
1.262147498869542517e+02	3.924520923924531246e+01	1.004508041766710991e-01
1.263892599784675639e+02	3.924707136717154299e+01	1.003217977490522550e-01
1.265640113553462243e+02	3.924892932603538753e+01	1.001929154865111304e-01
1.267390043512020696e+02	3.925078312300232852e+01	1.000641573623975850e-01
1.269142393001081501e+02	3.925263276523509148e+01	9.993552334971299300e-02
1.270897165365994539e+02	3.925447825989361661e+01	9.980701342111074348e-02
1.272654363956735040e+02	3.925631961413503035e+01	9.967862754889701693e-02
1.274413992127911541e+02	3.925815683511357435e+01	9.955036570503177085e-02
1.276176053238766457e+02	3.925998992998056991e+01	9.942222786112975275e-02
1.277940550653191139e+02	3.926181890588440382e+01	9.929421398846073610e-02
1.279707487739726588e+02	3.926364376997041461e+01	9.916632405795083871e-02
1.281476867871571415e+02	3.926546452938094234e+01	9.903855804018317499e-02
1.283248694426587804e+02	3.926728119125518646e+01	9.891091590539866085e-02
1.285022970787308623e+02	3.926909376272924135e+01	9.878339762349686026e-02
1.286799700340943673e+02	3.927090225093601816e+01	9.865600316403685954e-02
1.288578886479386938e+02	3.927270666300522350e+01	9.852873249623790575e-02
1.290360532599218857e+02	3.927450700606326706e+01	9.840158558898064178e-02
1.292144642101719398e+02	3.927630328723329001e+01	9.827456241080755051e-02
1.293931218392870619e+02	3.927809551363506557e+01	9.814766292992374574e-02
1.295720264883363484e+02	3.927988369238497768e+01	9.802088711419829070e-02
1.297511784988604404e+02	3.928166783059600675e+01	9.789423493116451713e-02
1.299305782128722910e+02	3.928344793537763735e+01	9.776770634802103843e-02
1.301102259728576485e+02	3.928522401383580132e+01	9.764130133163290148e-02
1.302901221217760224e+02	3.928699607307298436e+01	9.751501984853164218e-02
1.304702670030606271e+02	3.928876412018797026e+01	9.738886186491720054e-02
1.306506609606199731e+02	3.929052816227596168e+01	9.726282734665789298e-02
1.308313043388379242e+02	3.929228820642848063e+01	9.713691625929152251e-02
1.310121974825744928e+02	3.929404425973331172e+01	9.701112856802647511e-02
1.311933407371665510e+02	3.929579632927449495e+01	9.688546423774210825e-02
1.313747344484283701e+02	3.929754442213227605e+01	9.675992323299002773e-02
1.315563789626524738e+02	3.929928854538305671e+01	9.663450551799469823e-02
1.317382746266100924e+02	3.930102870609936616e+01	9.650921105665437316e-02
1.319204217875521010e+02	3.930276491134980432e+01	9.638403981254185793e-02
1.321028207932090481e+02	3.930449716819904182e+01	9.625899174890566179e-02
1.322854719917926900e+02	3.930622548370772051e+01	9.613406682867053910e-02
1.324683757319961614e+02	3.930794986493248189e+01	9.600926501443823868e-02
1.326515323629946579e+02	3.930967031892586760e+01	9.588458626848878064e-02
1.328349422344461459e+02	3.931138685273631239e+01	9.576003055278112241e-02
1.330186056964920738e+02	3.931309947340812272e+01	9.563559782895388051e-02
1.332025230997579968e+02	3.931480818798138444e+01	9.551128805832642676e-02
1.333866947953544297e+02	3.931651300349199119e+01	9.538710120189942965e-02
1.335711211348769041e+02	3.931821392697153783e+01	9.526303722035631139e-02
1.337558024704075024e+02	3.931991096544734177e+01	9.513909607406344227e-02
1.339407391545149721e+02	3.932160412594239318e+01	9.501527772307129249e-02
1.341259315402555501e+02	3.932329341547525559e+01	9.489158212711550078e-02
1.343113799811735873e+02	3.932497884106012975e+01	9.476800924561736006e-02
1.344970848313023453e+02	3.932666040970674004e+01	9.464455903768498324e-02
1.346830464451644787e+02	3.932833812842032728e+01	9.452123146211406646e-02
1.348692651777730305e+02	3.933001200420162036e+01	9.439802647738861074e-02
1.350557413846314887e+02	3.933168204404675095e+01	9.427494404168229591e-02
1.352424754217352358e+02	3.933334825494731746e+01	9.415198411285868874e-02
1.354294676455717479e+02	3.933501064389022162e+01	9.402914664847256132e-02
1.356167184131214754e+02	3.933666921785773951e+01	9.390643160577065440e-02
1.358042280818583265e+02	3.933832398382742213e+01	9.378383894169251001e-02
1.359919970097505768e+02	3.933997494877208112e+01	9.366136861287137350e-02
1.361800255552613521e+02	3.934162211965977463e+01	9.353902057563516503e-02
1.363683140773494529e+02	3.934326550345371487e+01	9.341679478600722897e-02
1.365568629354701216e+02	3.934490510711230371e+01	9.329469119970715263e-02
1.367456724895751847e+02	3.934654093758904025e+01	9.317270977215208472e-02
1.369347431001145878e+02	3.934817300183252087e+01	9.305085045845694347e-02
1.371240751280365089e+02	3.934980130678638233e+01	9.292911321343580444e-02
1.373136689347881259e+02	3.935142585938928761e+01	9.280749799160267766e-02
1.375035248823164409e+02	3.935304666657490458e+01	9.268600474717225701e-02
1.376936433330689056e+02	3.935466373527178519e+01	9.256463343406089173e-02
1.378840246499940463e+02	3.935627707240346496e+01	9.244338400588747451e-02
1.380746691965424020e+02	3.935788668488832798e+01	9.232225641597441301e-02
1.382655773366665812e+02	3.935949257963962822e+01	9.220125061734837923e-02
1.384567494348228820e+02	3.936109476356539005e+01	9.208036656274126708e-02
1.386481858559713487e+02	3.936269324356847221e+01	9.195960420459102502e-02
1.388398869655766248e+02	3.936428802654646120e+01	9.183896349504258594e-02
1.390318531296086633e+02	3.936587911939166418e+01	9.171844438594875526e-02
1.392240847145434088e+02	3.936746652899105214e+01	9.159804682887119631e-02
1.394165820873635653e+02	3.936905026222629544e+01	9.147777077508108257e-02
1.396093456155593344e+02	3.937063032597364298e+01	9.135761617556012459e-02
1.398023756671286435e+02	3.937220672710394354e+01	9.123758298100173580e-02
1.399956726105785947e+02	3.937377947248260313e+01	9.111767114181140714e-02
1.401892368149257209e+02	3.937534856896957081e+01	9.099788060810787282e-02
1.403830686496967530e+02	3.937691402341926761e+01	9.087821132972409566e-02
1.405771684849293024e+02	3.937847584268057943e+01	9.075866325620793318e-02
1.407715366911727131e+02	3.938003403359683574e+01	9.063923633682319236e-02
1.409661736394885736e+02	3.938158860300577402e+01	9.051993052055047617e-02
1.411610797014515413e+02	3.938313955773946162e+01	9.040074575608819663e-02
1.413562552491502231e+02	3.938468690462435973e+01	9.028168199185299114e-02
1.415517006551871759e+02	3.938623065048120253e+01	9.016273917598155441e-02
1.417474162926806116e+02	3.938777080212503279e+01	9.004391725633054122e-02
1.419434025352645108e+02	3.938930736636511654e+01	8.992521618047796816e-02
1.421396597570894471e+02	3.939084035000493600e+01	8.980663589572401850e-02
1.423361883328232409e+02	3.939236975984220379e+01	8.968817634909205527e-02
1.425329886376518118e+02	3.939389560266875634e+01	8.956983748732932904e-02
1.427300610472798610e+02	3.939541788527057520e+01	8.945161925690792160e-02
1.429274059379316100e+02	3.939693661442775152e+01	8.933352160402571740e-02
1.431250236863511134e+02	3.939845179691443633e+01	8.921554447460730564e-02
1.433229146698036800e+02	3.939996343949882629e+01	8.909768781430491003e-02
1.435210792660761854e+02	3.940147154894317083e+01	8.897995156849891618e-02
1.437195178534777540e+02	3.940297613200365134e+01	8.886233568229942592e-02
1.439182308108406971e+02	3.940447719543046645e+01	8.874484010054643768e-02
1.441172185175209961e+02	3.940597474596768990e+01	8.862746476781153959e-02
1.443164813533992401e+02	3.940746879035334871e+01	8.851020962839789563e-02
1.445160196988813368e+02	3.940895933531933082e+01	8.839307462634195256e-02
1.447158339348987397e+02	3.941044638759137797e+01	8.827605970541398117e-02
1.449159244429100966e+02	3.941192995388902887e+01	8.815916480911886732e-02
1.451162916049012210e+02	3.941341004092565470e+01	8.804238988069722216e-02
1.453169358033861442e+02	3.941488665540837388e+01	8.792573486312627029e-02
1.455178574214077685e+02	3.941635980403805206e+01	8.780919969912052980e-02
1.457190568425386346e+02	3.941782949350926657e+01	8.769278433113299187e-02
1.459205344508815472e+02	3.941929573051028513e+01	8.757648870135588404e-02
1.461222906310705127e+02	3.942075852172304451e+01	8.746031275172151676e-02
1.463243257682713647e+02	3.942221787382312215e+01	8.734425642390318545e-02
1.465266402481821046e+02	3.942367379347967926e+01	8.722831965931648890e-02
1.467292344570344937e+02	3.942512628735547509e+01	8.711250239911941251e-02
1.469321087815940814e+02	3.942657536210685265e+01	8.699680458421393814e-02
1.471352636091612851e+02	3.942802102438366774e+01	8.688122615524662695e-02
1.473386993275719021e+02	3.942946328082927465e+01	8.676576705260961864e-02
1.475424163251980474e+02	3.943090213808052624e+01	8.665042721644143631e-02
1.477464149909488356e+02	3.943233760276772415e+01	8.653520658662797183e-02
1.479506957142711485e+02	3.943376968151463302e+01	8.642010510280324909e-02
1.481552588851499763e+02	3.943519838093838104e+01	8.630512270435072852e-02
1.483601048941099805e+02	3.943662370764952385e+01	8.619025933040355691e-02
1.485652341322155507e+02	3.943804566825193803e+01	8.607551491984601066e-02
1.487706469910718283e+02	3.943946426934287786e+01	8.596088941131407868e-02
1.489763438628253880e+02	3.944087951751289012e+01	8.584638274319660034e-02
1.491823251401650623e+02	3.944229141934579985e+01	8.573199485363584837e-02
1.493885912163225385e+02	3.944369998141871037e+01	8.561772568052881949e-02
1.495951424850734099e+02	3.944510521030198191e+01	8.550357516152773396e-02
1.498019793407372617e+02	3.944650711255917486e+01	8.538954323404138180e-02
1.500091021781793188e+02	3.944790569474704967e+01	8.527562983523552520e-02
1.502165113928106734e+02	3.944930096341553138e+01	8.516183490203407813e-02
1.504242073805890243e+02	3.945069292510770964e+01	8.504815837111998067e-02
1.506321905380196426e+02	3.945208158635981022e+01	8.493460017893600389e-02
1.508404612621559409e+02	3.945346695370113821e+01	8.482116026168584622e-02
1.510490199506004103e+02	3.945484903365409934e+01	8.470783855533478568e-02
1.512578670015053603e+02	3.945622783273417156e+01	8.459463499561045707e-02
1.514670028135731457e+02	3.945760335744983394e+01	8.448154951800451729e-02
1.516764277860578716e+02	3.945897561430261646e+01	8.436858205777252040e-02
1.518861423187655362e+02	3.946034460978705027e+01	8.425573254993534711e-02
1.520961468120548830e+02	3.946171035039061081e+01	8.414300092928012065e-02
1.523064416668382535e+02	3.946307284259374626e+01	8.403038713036094232e-02
1.525170272845822126e+02	3.946443209286984910e+01	8.391789108749980741e-02
1.527279040673085717e+02	3.946578810768519219e+01	8.380551273478765995e-02
1.529390724175948435e+02	3.946714089349897137e+01	8.369325200608491999e-02
1.531505327385753787e+02	3.946849045676322021e+01	8.358110883502277433e-02
1.533622854339414801e+02	3.946983680392285265e+01	8.346908315500395359e-02
1.535743309079430503e+02	3.947117994141559905e+01	8.335717489920339840e-02
1.537866695653887632e+02	3.947251987567199905e+01	8.324538400056932796e-02
1.539993018116469727e+02	3.947385661311536609e+01	8.313371039182425315e-02
1.542122280526465943e+02	3.947519016016182292e+01	8.302215400546554547e-02
1.544254486948777298e+02	3.947652052322021632e+01	8.291071477376653343e-02
1.546389641453925492e+02	3.947784770869208870e+01	8.279939262877746009e-02
1.548527748118061425e+02	3.947917172297177046e+01	8.268818750232603820e-02
1.550668811022967759e+02	3.948049257244623078e+01	8.257709932601890734e-02
1.552812834256075121e+02	3.948181026349513445e+01	8.246612803124181434e-02
1.554959821910464086e+02	3.948312480249077794e+01	8.235527354916101495e-02
1.557109778084874279e+02	3.948443619579811070e+01	8.224453581072395381e-02
1.559262706883713179e+02	3.948574444977469966e+01	8.213391474666018044e-02
1.561418612417062377e+02	3.948704957077068656e+01	8.202341028748223739e-02
1.563577498800686669e+02	3.948835156512883060e+01	8.191302236348650678e-02
1.565739370156042867e+02	3.948965043918443030e+01	8.180275090475402910e-02
1.567904230610281786e+02	3.949094619926533056e+01	8.169259584115176609e-02
1.570072084296265302e+02	3.949223885169188719e+01	8.158255710233289215e-02
1.572242935352567770e+02	3.949352840277702370e+01	8.147263461773798787e-02
1.574416787923485685e+02	3.949481485882607501e+01	8.136282831659605308e-02
1.576593646159046216e+02	3.949609822613689403e+01	8.125313812792500645e-02
1.578773514215014018e+02	3.949737851099978769e+01	8.114356398053294839e-02
1.580956396252899481e+02	3.949865571969751699e+01	8.103410580301875776e-02
1.583142296439967538e+02	3.949992985850523297e+01	8.092476352377306337e-02
1.585331218949246193e+02	3.950120093369050522e+01	8.081553707097906269e-02
1.587523167959528791e+02	3.950246895151329340e+01	8.070642637261371544e-02
1.589718147655390226e+02	3.950373391822594726e+01	8.059743135644810430e-02
1.591916162227190910e+02	3.950499584007314269e+01	8.048855195004855911e-02
1.594117215871084454e+02	3.950625472329191723e+01	8.037978808077757276e-02
1.596321312789026194e+02	3.950751057411164169e+01	8.027113967579455056e-02
1.598528457188781147e+02	3.950876339875395615e+01	8.016260666205689278e-02
1.600738653283932535e+02	3.951001320343284107e+01	8.005418896632049419e-02
1.602951905293890604e+02	3.951125999435453906e+01	7.994588651514092370e-02
1.605168217443895458e+02	3.951250377771752653e+01	7.983769923487427089e-02
1.607387593965033261e+02	3.951374455971257049e+01	7.972962705167779829e-02
1.609610039094239085e+02	3.951498234652262909e+01	7.962166989151100993e-02
1.611835557074306280e+02	3.951621714432292976e+01	7.951382768013633140e-02
1.614064152153893872e+02	3.951744895928084844e+01	7.940610034312016452e-02
1.616295828587535937e+02	3.951867779755595222e+01	7.929848780583369228e-02
1.618530590635648423e+02	3.951990366530004195e+01	7.919098999345357270e-02
1.620768442564540237e+02	3.952112656865701013e+01	7.908360683096292421e-02
1.623009388646414095e+02	3.952234651376291197e+01	7.897633824315240803e-02
1.625253433159383576e+02	3.952356350674595831e+01	7.886918415462068621e-02
1.627500580387476816e+02	3.952477755372645163e+01	7.876214448977539306e-02
1.629750834620645037e+02	3.952598866081680740e+01	7.865521917283412046e-02
1.632004200154770786e+02	3.952719683412151142e+01	7.854840812782522275e-02
1.634260681291675894e+02	3.952840207973714826e+01	7.844171127858867720e-02
1.636520282339130858e+02	3.952960440375235152e+01	7.833512854877672238e-02
1.638783007610861659e+02	3.953080381224781092e+01	7.822865986185509324e-02
1.641048861426560563e+02	3.953200031129624392e+01	7.812230514110343749e-02
1.643317848111887542e+02	3.953319390696239566e+01	7.801606430961666172e-02
1.645589971998487897e+02	3.953438460530302478e+01	7.790993729030533388e-02
1.647865237423995382e+02	3.953557241236688213e+01	7.780392400589666857e-02
1.650143648732039878e+02	3.953675733419471072e+01	7.769802437893547076e-02
