X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000000e-04,1.000000e-06
556,2.60e-01,-1.80e+00,
557,2.00e-01,-1.20e+00,
558,2.00e-01,-1.60e+00,
559,2.60e-01,-1.20e+00,
560,2.40e-01,-1.20e+00,
561,1.80e-01,-1.60e+00,
562,1.80e-01,-1.20e+00,
563,2.40e-01,-1.40e+00,
564,2.20e-01,-1.40e+00,
565,1.60e-01,-1.00e+00,
566,2.00e-01,-1.00e+00,
567,1.60e-01,-1.40e+00,
568,2.00e-01,-1.20e+00,
569,1.40e-01,-1.00e+00,
570,1.40e-01,-1.20e+00,
571,1.80e-01,-8.00e-01,
572,1.80e-01,-1.20e+00,
573,1.20e-01,-8.00e-01,
574,1.20e-01,-8.00e-01,
575,1.60e-01,-1.20e+00,
576,1.60e-01,-1.00e+00,
577,1.00e-01,-8.00e-01,
578,1.40e-01,-1.00e+00,
579,8.00e-02,-6.00e-01,
580,8.00e-02,-6.00e-01,
581,1.40e-01,-1.00e+00,
582,1.20e-01,-8.00e-01,
583,6.00e-02,-6.00e-01,
584,1.00e-01,-6.00e-01,
585,4.00e-02,-8.00e-01,
586,4.00e-02,-4.00e-01,
587,1.00e-01,-8.00e-01,
588,8.00e-02,-4.00e-01,
589,2.00e-02,-8.00e-01,
590,2.00e-02,-4.00e-01,
591,6.00e-02,-6.00e-01,
592,6.00e-02,-6.00e-01,
593,0.00e+00,-2.00e-01,
594,4.00e-02,-2.00e-01,
595,-2.00e-02,-6.00e-01,
596,4.00e-02,-2.00e-01,
597,-2.00e-02,-2.00e-01,
598,2.00e-02,-2.00e-01,
599,-4.00e-02,-2.00e-01,
600,-4.00e-02,-2.00e-01,
601,0.00e+00,2.00e-01,
602,0.00e+00,-2.00e-01,
603,-6.00e-02,2.00e-01,
604,-6.00e-02,0.00e+00,
605,0.00e+00,2.00e-01,
606,-2.00e-02,0.00e+00,
607,-8.00e-02,4.00e-01,
608,-4.00e-02,0.00e+00,
609,-8.00e-02,4.00e-01,
610,-4.00e-02,2.00e-01,
611,-1.00e-01,4.00e-01,
612,-6.00e-02,2.00e-01,
613,-1.00e-01,4.00e-01,
614,-6.00e-02,2.00e-01,
615,-1.20e-01,6.00e-01,
616,-8.00e-02,2.00e-01,
617,-1.20e-01,6.00e-01,
618,-8.00e-02,2.00e-01,
619,-1.40e-01,8.00e-01,
620,-1.40e-01,4.00e-01,
621,-1.00e-01,8.00e-01,
622,-1.00e-01,4.00e-01,
623,-1.60e-01,8.00e-01,
624,-1.20e-01,8.00e-01,
625,-1.80e-01,4.00e-01,
626,-1.80e-01,8.00e-01,
627,-1.20e-01,6.00e-01,
628,-1.80e-01,6.00e-01,
629,-1.40e-01,1.00e+00,
630,-1.60e-01,6.00e-01,
631,-2.00e-01,1.00e+00,
632,-2.20e-01,1.00e+00,
633,-1.60e-01,8.00e-01,
634,-1.80e-01,8.00e-01,
635,-2.40e-01,1.20e+00,
636,-2.00e-01,8.00e-01,
637,-2.40e-01,1.20e+00,
638,-2.00e-01,1.20e+00,
639,-2.60e-01,1.00e+00,
640,-2.20e-01,1.20e+00,
641,-2.60e-01,1.00e+00,
642,-2.20e-01,1.00e+00,
643,-2.80e-01,1.40e+00,
644,-2.40e-01,1.40e+00,
645,-3.00e-01,1.00e+00,
646,-2.40e-01,1.40e+00,
647,-3.00e-01,1.20e+00,
648,-2.60e-01,1.20e+00,
649,-3.20e-01,1.60e+00,
650,-3.20e-01,1.60e+00,
651,-2.60e-01,1.20e+00,
652,-2.80e-01,1.60e+00,
653,-3.40e-01,1.60e+00,
654,-3.40e-01,1.60e+00,
655,-2.80e-01,1.60e+00,
656,-3.00e-01,1.60e+00,
657,-3.60e-01,2.00e+00,
658,-3.60e-01,1.80e+00,
659,-3.20e-01,2.00e+00,
660,-3.20e-01,1.80e+00,
661,-3.80e-01,2.00e+00,
662,-3.80e-01,1.80e+00,
663,-3.20e-01,2.20e+00,
664,-3.40e-01,2.20e+00,
665,-4.00e-01,1.80e+00,
666,-4.00e-01,2.00e+00,
667,-3.60e-01,2.20e+00,
668,-4.20e-01,2.00e+00,
669,-3.60e-01,2.40e+00,
670,-4.20e-01,2.20e+00,
671,-3.80e-01,2.40e+00,
672,-4.40e-01,2.40e+00,
673,-3.80e-01,2.20e+00,
674,-4.40e-01,2.20e+00,
675,-4.00e-01,2.60e+00,
676,-4.00e-01,2.60e+00,
677,-4.80e-01,2.40e+00,
678,-4.80e-01,2.40e+00,
679,-4.20e-01,2.80e+00,
680,-4.20e-01,2.40e+00,
681,-5.00e-01,2.80e+00,
682,-4.60e-01,2.60e+00,
683,-5.00e-01,2.80e+00,
684,-4.60e-01,2.60e+00,
685,-5.20e-01,3.00e+00,
686,-4.80e-01,3.00e+00,
687,-5.20e-01,2.60e+00,
688,-4.80e-01,2.80e+00,
689,-5.40e-01,3.00e+00,
690,-5.00e-01,2.80e+00,
691,-5.40e-01,3.20e+00,
692,-5.60e-01,2.80e+00,
693,-5.00e-01,3.20e+00,
694,-5.20e-01,3.00e+00,
695,-5.80e-01,3.40e+00,
696,-5.20e-01,3.40e+00,
697,-5.80e-01,3.00e+00,
698,-5.40e-01,3.40e+00,
699,-6.00e-01,3.40e+00,
700,-5.60e-01,3.40e+00,
701,-6.00e-01,3.80e+00,
702,-5.60e-01,3.40e+00,
703,-6.20e-01,3.80e+00,
704,-6.20e-01,3.60e+00,
705,-5.80e-01,3.80e+00,
706,-5.80e-01,3.60e+00,
707,-6.40e-01,4.00e+00,
708,-6.40e-01,3.80e+00,
709,-5.80e-01,4.00e+00,
710,-6.00e-01,3.80e+00,
711,-6.60e-01,4.20e+00,
712,-6.60e-01,4.20e+00,
713,-6.20e-01,3.80e+00,
714,-6.20e-01,4.20e+00,
715,-6.80e-01,4.00e+00,
716,-6.40e-01,4.00e+00,
717,-7.00e-01,4.40e+00,
718,-7.00e-01,4.40e+00,
719,-6.40e-01,4.00e+00,
720,-6.60e-01,4.20e+00,
721,-7.20e-01,4.60e+00,
722,-6.60e-01,4.20e+00,
723,-7.40e-01,4.60e+00,
724,-6.80e-01,4.40e+00,
725,-7.40e-01,4.80e+00,
726,-7.60e-01,4.40e+00,
727,-6.80e-01,4.80e+00,
728,-7.20e-01,4.40e+00,
729,-7.60e-01,5.00e+00,
730,-7.20e-01,4.60e+00,
731,-7.80e-01,5.00e+00,
732,-7.40e-01,4.80e+00,
733,-8.00e-01,5.00e+00,
734,-8.00e-01,4.80e+00,
735,-7.40e-01,5.20e+00,
736,-7.60e-01,4.80e+00,
737,-8.20e-01,5.20e+00,
738,-7.60e-01,5.20e+00,
739,-8.20e-01,5.60e+00,
740,-7.80e-01,5.20e+00,
741,-8.40e-01,5.60e+00,
742,-8.40e-01,5.40e+00,
743,-7.80e-01,5.80e+00,
744,-8.00e-01,5.40e+00,
745,-8.60e-01,5.80e+00,
746,-8.60e-01,5.60e+00,
747,-8.20e-01,6.00e+00,
748,-8.20e-01,6.00e+00,
749,-8.80e-01,5.80e+00,
750,-8.40e-01,5.80e+00,
751,-8.80e-01,6.20e+00,
752,-8.40e-01,6.00e+00,
753,-9.00e-01,6.20e+00,
754,-9.00e-01,6.00e+00,
755,-8.60e-01,6.40e+00,
756,-8.60e-01,6.20e+00,
757,-9.20e-01,6.60e+00,
758,-8.80e-01,6.60e+00,
759,-9.40e-01,6.20e+00,
760,-8.80e-01,6.20e+00,
